datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
17:02:19,77.70,0.00,-77.70,0,0,30,0
17:02:29,77.85,0.00,-77.85,0,0,30,0
17:02:40,77.78,0.00,-77.78,0,0,30,0
17:02:50,77.85,0.00,-77.85,0,0,30,0
17:03:00,76.90,0.00,-76.90,0,0,30,0
17:03:10,77.05,0.00,-77.05,0,0,30,0
17:03:20,77.95,0.00,-77.95,0,0,30,0
17:03:30,78.25,0.00,-78.25,0,0,30,0
17:03:40,78.00,0.00,-78.00,0,0,30,0
17:03:51,78.58,0.00,-78.58,0,0,30,0
17:04:01,78.67,0.00,-78.67,0,0,30,0
17:04:11,78.55,0.00,-78.55,0,0,30,0
17:04:21,78.40,0.00,-78.40,0,0,30,0
17:04:31,78.12,0.00,-78.12,0,0,30,0
17:04:41,78.05,0.00,-78.05,0,0,30,0
17:04:52,78.40,0.00,-78.40,0,0,30,0
17:05:02,78.57,0.00,-78.57,0,0,30,0
17:05:12,78.77,0.00,-78.77,0,0,30,0
17:05:22,78.67,0.00,-78.67,0,0,30,0
17:05:32,78.95,0.00,-78.95,0,0,30,0
17:05:43,79.02,0.00,-79.02,0,0,30,0
17:05:53,79.02,0.00,-79.02,0,0,30,0
17:06:03,79.30,0.00,-79.30,0,0,30,0
17:06:14,79.15,0.00,-79.15,0,0,30,0
17:06:24,79.07,0.00,-79.07,0,0,30,0
17:06:34,79.27,0.00,-79.27,0,0,30,0
17:06:44,77.87,0.00,-77.87,0,0,30,0
17:06:54,79.47,0.00,-79.47,0,0,30,0
17:07:04,79.52,0.00,-79.52,0,0,30,0
17:07:15,77.92,0.00,-77.92,0,0,30,0
17:07:25,79.50,0.00,-79.50,0,0,30,0
17:07:35,79.77,0.00,-79.77,0,0,30,0
17:07:45,79.94,0.00,-79.94,0,0,30,0
17:07:55,80.17,0.00,-80.17,0,0,30,0
17:08:05,80.17,0.00,-80.17,0,0,30,0
17:08:15,80.39,0.00,-80.39,0,0,30,0
17:08:25,77.29,0.00,-77.29,0,0,30,0
17:08:36,80.42,0.00,-80.42,0,0,30,0
17:08:46,80.14,0.00,-80.14,0,0,30,0
17:08:56,77.24,0.00,-77.24,0,0,30,0
17:09:06,78.87,0.00,-78.87,0,0,30,0
17:09:16,80.44,0.00,-80.44,0,0,30,0
17:09:26,80.69,0.00,-80.69,0,0,30,0
17:09:36,80.77,0.00,-80.77,0,0,30,0
17:09:47,80.92,0.00,-80.92,0,0,30,0
17:09:57,81.52,0.00,-81.52,0,0,30,0
17:10:07,81.12,0.00,-81.12,0,0,30,0
17:10:18,79.44,0.00,-79.44,0,0,30,0
17:10:28,81.14,0.00,-81.14,0,0,30,0
17:10:39,81.14,0.00,-81.14,0,0,30,0
17:10:49,81.42,0.00,-81.42,0,0,30,0
17:10:59,81.34,0.00,-81.34,0,0,30,0
17:11:09,81.44,0.00,-81.44,0,0,30,0
17:11:19,79.62,0.00,-79.62,0,0,30,0
17:11:29,81.34,0.00,-81.34,0,0,30,0
17:11:39,80.99,0.00,-80.99,0,0,30,0
17:11:50,81.37,0.00,-81.37,0,0,30,0
17:12:00,79.64,0.00,-79.64,0,0,30,0
17:12:10,81.34,0.00,-81.34,0,0,30,0
17:12:20,77.79,0.00,-77.79,0,0,30,0
17:12:30,81.31,0.00,-81.31,0,0,30,0
17:12:40,81.59,0.00,-81.59,0,0,30,0
17:12:50,81.71,0.00,-81.71,0,0,30,0
17:13:01,80.29,0.00,-80.29,0,0,30,0
17:13:11,81.91,0.00,-81.91,0,0,30,0
17:13:21,80.39,0.00,-80.39,0,0,30,0
17:13:31,82.56,0.00,-82.56,0,0,30,0
17:13:41,80.56,0.00,-80.56,0,0,30,0
17:13:51,82.39,0.00,-82.39,0,0,30,0
17:14:01,82.41,0.00,-82.41,0,0,30,0
17:14:11,81.99,0.00,-81.99,0,0,30,0
17:14:22,80.04,0.00,-80.04,0,0,30,0
17:14:32,79.96,0.00,-79.96,0,0,30,0
17:14:42,82.09,0.00,-82.09,0,0,30,0
17:14:52,80.09,0.00,-80.09,0,0,30,0
17:15:02,82.24,0.00,-82.24,0,0,30,0
17:15:12,82.36,0.00,-82.36,0,0,30,0
17:15:22,82.54,0.00,-82.54,0,0,30,0
17:15:33,83.06,0.00,-83.06,0,0,30,0
17:15:43,82.76,0.00,-82.76,0,0,30,0
17:15:53,82.81,0.00,-82.81,0,0,30,0
17:16:03,83.26,0.00,-83.26,0,0,30,0
17:16:13,83.41,0.00,-83.41,0,0,30,0
17:16:23,83.64,0.00,-83.64,0,0,30,0
17:16:33,83.74,0.00,-83.74,0,0,30,0
17:16:43,83.69,0.00,-83.69,0,0,30,0
17:16:53,83.86,0.00,-83.86,0,0,30,0
17:17:04,83.61,0.00,-83.61,0,0,30,0
